Sample in Buffer,Sample in Window,TRIGGER,UART_Transfer_i/clock_out_top_0/U0/fifo_count_slv[3:0],UART_Transfer_i/clock_out_top_0/U0/glitching_done,UART_Transfer_i/clock_out_top_0/U0/tdc_code[7:0],UART_Transfer_i/clock_out_top_0/U0/gpio_latched[15:0],UART_Transfer_i/clock_out_top_0/U0/display_ptr_slv[2:0],UART_Transfer_i/clock_out_top_0/U0/tdc_code_latched[7:0],UART_Transfer_i/clock_out_top_0/U0/glitch_fifo_debug[15:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX,HEX,HEX,HEX
16569,16569,0,7,0,01,0000,5,01,0080
16570,16570,0,7,0,01,0000,5,01,0080
16571,16571,0,7,0,01,0000,5,01,0080
16572,16572,0,7,0,01,0000,5,01,0080
16573,16573,0,7,0,01,0000,5,01,0080
16574,16574,0,7,0,01,0000,5,01,0080
16575,16575,0,7,0,01,0000,5,01,0080
16576,16576,0,7,0,01,0000,5,01,0080
16577,16577,0,7,0,01,0000,5,01,0080
16578,16578,0,7,0,01,0000,5,01,0080
16579,16579,0,7,0,01,0000,5,01,0080
16580,16580,0,7,0,01,0000,5,01,0080
16581,16581,0,7,0,01,0000,5,01,0080
16582,16582,0,7,0,01,0000,5,01,0080
16583,16583,0,7,0,01,0000,5,01,0080
16584,16584,0,7,0,01,0000,5,01,0080
16585,16585,0,7,0,01,0000,5,01,0080
16586,16586,0,7,0,01,0000,5,01,0080
16587,16587,0,7,0,01,0000,5,01,0080
16588,16588,0,7,0,01,0000,5,01,0080
16589,16589,0,7,0,01,0000,5,01,0080
16590,16590,0,7,0,01,0000,5,01,0080
16591,16591,0,7,0,01,0000,5,01,0080
16592,16592,0,7,0,01,0000,5,01,0080
16593,16593,0,7,0,01,0000,5,01,0080
16594,16594,0,7,0,01,0000,5,01,0080
16595,16595,0,7,0,01,0000,5,01,0080
16596,16596,0,7,0,01,0000,5,01,0080
16597,16597,0,7,0,01,0000,5,01,0080
16598,16598,0,7,0,01,0000,5,01,0080
16599,16599,0,7,0,01,0000,5,01,0080
16600,16600,0,7,0,01,0000,5,01,0080
16601,16601,0,7,0,01,0000,5,01,0080
16602,16602,0,7,0,01,0000,5,01,0080
16603,16603,0,7,0,01,0000,5,01,0080
16604,16604,0,7,0,01,0000,5,01,0080
16605,16605,0,7,0,01,0000,5,01,0080
16606,16606,0,7,0,01,0000,5,01,0080
16607,16607,0,7,0,01,0000,5,01,0080
16608,16608,0,7,0,01,0000,5,01,0080
16609,16609,0,7,0,01,0000,5,01,0080
16610,16610,0,7,0,01,0000,5,01,0080
16611,16611,0,7,0,01,0000,5,01,0080
16612,16612,0,7,0,01,0000,5,01,0080
16613,16613,0,7,0,01,0000,5,01,0080
16614,16614,0,7,0,01,0000,5,01,0080
16615,16615,0,7,0,01,0000,5,01,0080
16616,16616,0,7,0,01,0000,5,01,0080
16617,16617,0,7,0,01,0000,5,01,0080
16618,16618,0,7,0,01,0000,5,01,0080
16619,16619,0,7,0,01,0000,5,01,0080
16620,16620,0,7,0,01,0000,5,01,0080
16621,16621,0,7,0,01,0000,5,01,0080
16622,16622,0,7,0,01,0000,5,01,0080
16623,16623,0,7,0,01,0000,5,01,0080
16624,16624,0,7,0,01,0000,5,01,0080
16625,16625,0,7,0,01,0000,5,01,0080
16626,16626,0,7,0,01,0000,5,01,0080
16627,16627,0,7,0,01,0000,5,01,0080
16628,16628,0,7,0,01,0000,5,01,0080
16629,16629,0,7,0,01,0000,5,01,0080
16630,16630,0,7,0,01,0000,5,01,0080
16631,16631,0,7,0,01,0000,5,01,0080
16632,16632,0,7,0,01,0000,5,01,0080
16633,16633,0,7,0,01,0000,5,01,0080
16634,16634,0,7,0,01,0000,5,01,0080
16635,16635,0,7,0,01,0000,5,01,0080
16636,16636,0,7,0,01,0000,5,01,0080
16637,16637,0,7,0,01,0000,5,01,0080
16638,16638,0,7,0,01,0000,5,01,0080
16639,16639,0,7,0,01,0000,5,01,0080
16640,16640,0,7,0,01,0000,5,01,0080
16641,16641,0,7,0,01,0000,5,01,0080
16642,16642,0,7,0,01,0000,5,01,0080
16643,16643,0,7,0,01,0000,5,01,0080
16644,16644,0,7,0,01,0000,5,01,0080
16645,16645,0,7,0,01,0000,5,01,0080
16646,16646,0,7,0,01,0000,5,01,0080
16647,16647,0,7,0,01,0000,5,01,0080
16648,16648,0,7,0,01,0000,5,01,0080
16649,16649,0,7,0,01,0000,5,01,0080
16650,16650,0,7,0,01,0000,5,01,0080
16651,16651,0,7,0,01,0000,5,01,0080
16652,16652,0,7,0,01,0000,5,01,0080
16653,16653,0,7,0,01,0000,5,01,0080
16654,16654,0,7,0,01,0000,5,01,0080
16655,16655,0,7,0,01,0000,5,01,0080
16656,16656,0,7,0,01,0000,5,01,0080
16657,16657,0,7,0,01,0000,5,01,0080
16658,16658,0,7,0,01,0000,5,01,0080
16659,16659,0,7,0,01,0000,5,01,0080
16660,16660,0,7,0,01,0000,5,01,0080
16661,16661,0,7,0,01,0000,5,01,0080
16662,16662,0,7,0,01,0000,5,01,0080
16663,16663,0,7,0,01,0000,5,01,0080
16664,16664,0,7,0,01,0000,5,01,0080
16665,16665,0,7,0,01,0000,5,01,0080
16666,16666,0,7,0,01,0000,5,01,0080
16667,16667,0,7,0,01,0000,5,01,0080
16668,16668,0,7,0,01,0000,5,01,0080
16669,16669,0,7,0,01,0000,5,01,0080
16670,16670,0,7,0,01,0000,5,01,0080
16671,16671,0,7,0,01,0000,5,01,0080
16672,16672,0,7,0,01,0000,5,01,0080
16673,16673,0,7,0,01,0000,5,01,0080
16674,16674,0,7,0,01,0000,5,01,0080
16675,16675,0,7,0,01,0000,5,01,0080
16676,16676,0,7,0,01,0000,5,01,0080
16677,16677,0,7,0,01,0000,5,01,0080
16678,16678,0,7,0,01,0000,5,01,0080
16679,16679,0,7,0,01,0000,5,01,0080
16680,16680,0,7,0,01,0000,5,01,0080
16681,16681,0,7,0,01,0000,5,01,0080
16682,16682,0,7,0,01,0000,5,01,0080
16683,16683,0,7,0,01,0000,5,01,0080
16684,16684,0,7,0,01,0000,5,01,0080
16685,16685,0,7,0,01,0000,5,01,0080
16686,16686,0,7,0,01,0000,5,01,0080
16687,16687,0,7,0,01,0000,5,01,0080
16688,16688,0,7,0,01,0000,5,01,0080
16689,16689,0,7,0,01,0000,5,01,0080
16690,16690,0,7,0,01,0000,5,01,0080
16691,16691,0,7,0,01,0000,5,01,0080
16692,16692,0,7,0,01,0000,5,01,0080
16693,16693,0,7,0,01,0000,5,01,0080
16694,16694,0,7,0,01,0000,5,01,0080
16695,16695,0,7,0,01,0000,5,01,0080
16696,16696,0,7,0,01,0000,5,01,0080
16697,16697,0,7,0,01,0000,5,01,0080
16698,16698,0,7,0,01,0000,5,01,0080
16699,16699,0,7,0,01,0000,5,01,0080
16700,16700,0,7,0,01,0000,5,01,0080
16701,16701,0,7,0,01,0000,5,01,0080
16702,16702,0,7,0,01,0000,5,01,0080
16703,16703,0,7,0,01,0000,5,01,0080
16704,16704,0,7,0,01,0000,5,01,0080
16705,16705,0,7,0,01,0000,5,01,0080
16706,16706,0,7,0,01,0000,5,01,0080
16707,16707,0,7,0,01,0000,5,01,0080
16708,16708,0,7,0,01,0000,5,01,0080
16709,16709,0,7,0,01,0000,5,01,0080
16710,16710,0,7,0,01,0000,5,01,0080
16711,16711,0,7,0,01,0000,5,01,0080
16712,16712,0,7,0,01,0000,5,01,0080
16713,16713,0,7,0,01,0000,5,01,0080
16714,16714,0,7,0,01,0000,5,01,0080
16715,16715,0,7,0,01,0000,5,01,0080
16716,16716,0,7,0,01,0000,5,01,0080
16717,16717,0,7,0,01,0000,5,01,0080
16718,16718,0,7,0,01,0000,5,01,0080
16719,16719,0,7,0,01,0000,5,01,0080
16720,16720,0,7,0,01,0000,5,01,0080
16721,16721,0,7,0,01,0000,5,01,0080
16722,16722,0,7,0,01,0000,5,01,0080
16723,16723,0,7,0,01,0000,5,01,0080
16724,16724,0,7,0,01,0000,5,01,0080
16725,16725,0,7,0,01,0000,5,01,0080
16726,16726,0,7,0,01,0000,5,01,0080
16727,16727,0,7,0,01,0000,5,01,0080
16728,16728,0,7,0,01,0000,5,01,0080
16729,16729,0,7,0,01,0000,5,01,0080
16730,16730,0,7,0,01,0000,5,01,0080
16731,16731,0,7,0,01,0000,5,01,0080
16732,16732,0,7,0,01,0000,5,01,0080
16733,16733,0,7,0,01,0000,5,01,0080
16734,16734,0,7,0,01,0000,5,01,0080
16735,16735,0,7,0,01,0000,5,01,0080
16736,16736,0,7,0,01,0000,5,01,0080
16737,16737,0,7,0,01,0000,5,01,0080
16738,16738,0,7,0,01,0000,5,01,0080
16739,16739,0,7,0,01,0000,5,01,0080
16740,16740,0,7,0,01,0000,5,01,0080
16741,16741,0,7,0,01,0000,5,01,0080
16742,16742,0,7,0,01,0000,5,01,0080
16743,16743,0,7,0,01,0000,5,01,0080
16744,16744,0,7,0,01,0000,5,01,0080
16745,16745,0,7,0,01,0000,5,01,0080
16746,16746,0,7,0,01,0000,5,01,0080
16747,16747,0,7,0,01,0000,5,01,0080
16748,16748,0,7,0,01,0000,5,01,0080
16749,16749,0,7,0,01,0000,5,01,0080
16750,16750,0,7,0,01,0000,5,01,0080
16751,16751,0,7,0,01,0000,5,01,0080
16752,16752,0,7,0,01,0000,5,01,0080
16753,16753,0,7,0,01,0000,5,01,0080
16754,16754,0,7,0,01,0000,5,01,0080
16755,16755,0,7,0,01,0000,5,01,0080
16756,16756,0,7,0,01,0000,5,01,0080
16757,16757,0,7,0,01,0000,5,01,0080
16758,16758,0,7,0,01,0000,5,01,0080
16759,16759,0,7,0,01,0000,5,01,0080
16760,16760,0,7,0,01,0000,5,01,0080
16761,16761,0,7,0,01,0000,5,01,0080
16762,16762,0,7,0,01,0000,5,01,0080
16763,16763,0,7,0,01,0000,5,01,0080
16764,16764,0,7,0,01,0000,5,01,0080
16765,16765,0,7,0,01,0000,5,01,0080
16766,16766,0,7,0,01,0000,5,01,0080
16767,16767,0,7,0,01,0000,5,01,0080
16768,16768,0,7,0,01,0000,5,01,0080
16769,16769,0,7,0,01,0000,5,01,0080
16770,16770,0,7,0,01,0000,5,01,0080
16771,16771,0,7,0,01,0000,5,01,0080
16772,16772,0,7,0,01,0000,5,01,0080
16773,16773,0,7,0,01,0000,5,01,0080
16774,16774,0,7,0,01,0000,5,01,0080
16775,16775,0,7,0,01,0000,5,01,0080
16776,16776,0,7,0,01,0000,5,01,0080
16777,16777,0,7,0,01,0000,5,01,0080
16778,16778,0,7,0,01,0000,5,01,0080
16779,16779,0,7,0,01,0000,5,01,0080
16780,16780,0,7,0,01,0000,5,01,0080
16781,16781,0,7,0,01,0000,5,01,0080
16782,16782,0,7,0,01,0000,5,01,0080
16783,16783,0,7,0,01,0000,5,01,0080
16784,16784,0,7,0,01,0000,5,01,0080
16785,16785,0,7,0,01,0000,5,01,0080
16786,16786,0,7,0,01,0000,5,01,0080
16787,16787,0,7,0,01,0000,5,01,0080
16788,16788,0,7,0,01,0000,5,01,0080
16789,16789,0,7,0,01,0000,5,01,0080
16790,16790,0,7,0,01,0000,5,01,0080
16791,16791,0,7,0,01,0000,5,01,0080
16792,16792,0,7,0,01,0000,5,01,0080
16793,16793,0,7,0,01,0000,5,01,0080
16794,16794,0,7,0,01,0000,5,01,0080
16795,16795,0,7,0,01,0000,5,01,0080
16796,16796,0,7,0,01,0000,5,01,0080
16797,16797,0,7,0,01,0000,5,01,0080
16798,16798,0,7,0,01,0000,5,01,0080
16799,16799,0,7,0,01,0000,5,01,0080
16800,16800,0,7,0,01,0000,5,01,0080
16801,16801,0,7,0,01,0000,5,01,0080
16802,16802,0,7,0,01,0000,5,01,0080
16803,16803,0,7,0,01,0000,5,01,0080
16804,16804,0,7,0,01,0000,5,01,0080
16805,16805,0,7,0,01,0000,5,01,0080
16806,16806,0,7,0,01,0000,5,01,0080
16807,16807,0,7,0,01,0000,5,01,0080
16808,16808,0,7,0,01,0000,5,01,0080
16809,16809,0,7,0,01,0000,5,01,0080
16810,16810,0,7,0,01,0000,5,01,0080
16811,16811,0,7,0,01,0000,5,01,0080
16812,16812,0,7,0,01,0000,5,01,0080
16813,16813,0,7,0,01,0000,5,01,0080
16814,16814,0,7,0,01,0000,5,01,0080
16815,16815,0,7,0,01,0000,5,01,0080
16816,16816,0,7,0,01,0000,5,01,0080
16817,16817,0,7,0,01,0000,5,01,0080
16818,16818,0,7,0,01,0000,5,01,0080
16819,16819,0,7,0,01,0000,5,01,0080
16820,16820,0,7,0,01,0000,5,01,0080
16821,16821,0,7,0,01,0000,5,01,0080
16822,16822,0,7,0,01,0000,5,01,0080
16823,16823,0,7,0,01,0000,5,01,0080
16824,16824,0,7,0,01,0000,5,01,0080
16825,16825,0,7,0,01,0000,5,01,0080
16826,16826,0,7,0,01,0000,5,01,0080
16827,16827,0,7,0,01,0000,5,01,0080
16828,16828,0,7,0,01,0000,5,01,0080
16829,16829,0,7,0,01,0000,5,01,0080
16830,16830,0,7,0,01,0000,5,01,0080
16831,16831,0,7,0,01,0000,5,01,0080
16832,16832,0,7,0,01,0000,5,01,0080
16833,16833,0,7,0,01,0000,5,01,0080
16834,16834,0,7,0,01,0000,5,01,0080
16835,16835,0,7,0,01,0000,5,01,0080
16836,16836,0,7,0,01,0000,5,01,0080
16837,16837,0,7,0,01,0000,5,01,0080
16838,16838,0,7,0,01,0000,5,01,0080
16839,16839,0,7,0,01,0000,5,01,0080
16840,16840,0,7,0,01,0000,5,01,0080
16841,16841,0,7,0,01,0000,5,01,0080
16842,16842,0,7,0,01,0000,5,01,0080
16843,16843,0,7,0,01,0000,5,01,0080
16844,16844,0,7,0,01,0000,5,01,0080
16845,16845,0,7,0,01,0000,5,01,0080
16846,16846,0,7,0,01,0000,5,01,0080
16847,16847,0,7,0,01,0000,5,01,0080
16848,16848,0,7,0,01,0000,5,01,0080
16849,16849,0,7,0,01,0000,5,01,0080
16850,16850,0,7,0,01,0000,5,01,0080
16851,16851,0,7,0,01,0000,5,01,0080
16852,16852,0,7,0,01,0000,5,01,0080
16853,16853,0,7,0,01,0000,5,01,0080
16854,16854,0,7,0,01,0000,5,01,0080
16855,16855,0,7,0,01,0000,5,01,0080
16856,16856,0,7,0,01,0000,5,01,0080
16857,16857,0,7,0,01,0000,5,01,0080
16858,16858,0,7,0,01,0000,5,01,0080
16859,16859,0,7,0,01,0000,5,01,0080
16860,16860,0,7,0,01,0000,5,01,0080
16861,16861,0,7,0,01,0000,5,01,0080
16862,16862,0,7,0,01,0000,5,01,0080
16863,16863,0,7,0,01,0000,5,01,0080
16864,16864,0,7,0,01,0000,5,01,0080
16865,16865,0,7,0,01,0000,5,01,0080
16866,16866,0,7,0,01,0000,5,01,0080
16867,16867,0,7,0,01,0000,5,01,0080
16868,16868,0,7,0,01,0000,5,01,0080
16869,16869,0,7,0,01,0000,5,01,0080
16870,16870,0,7,0,01,0000,5,01,0080
16871,16871,0,7,0,01,0000,5,01,0080
16872,16872,0,7,0,01,0000,5,01,0080
16873,16873,0,7,0,01,0000,5,01,0080
16874,16874,0,7,0,01,0000,5,01,0080
16875,16875,0,7,0,01,0000,5,01,0080
16876,16876,0,7,0,01,0000,5,01,0080
16877,16877,0,7,0,01,0000,5,01,0080
16878,16878,0,7,0,01,0000,5,01,0080
16879,16879,0,7,0,01,0000,5,01,0080
16880,16880,0,7,0,01,0000,5,01,0080
16881,16881,0,7,0,01,0000,5,01,0080
16882,16882,0,7,0,01,0000,5,01,0080
16883,16883,0,7,0,01,0000,5,01,0080
16884,16884,0,7,0,01,0000,5,01,0080
16885,16885,0,7,0,01,0000,5,01,0080
16886,16886,0,7,0,01,0000,5,01,0080
16887,16887,0,7,0,01,0000,5,01,0080
16888,16888,0,7,0,01,0000,5,01,0080
16889,16889,0,7,0,01,0000,5,01,0080
16890,16890,0,7,0,01,0000,5,01,0080
16891,16891,0,7,0,01,0000,5,01,0080
16892,16892,0,7,0,01,0000,5,01,0080
16893,16893,0,7,0,01,0000,5,01,0080
16894,16894,0,7,0,01,0000,5,01,0080
16895,16895,0,7,0,01,0000,5,01,0080
16896,16896,0,7,0,01,0000,5,01,0080
16897,16897,0,7,0,01,0000,5,01,0080
16898,16898,0,7,0,01,0000,5,01,0080
16899,16899,0,7,0,01,0000,5,01,0080
16900,16900,0,7,0,01,0000,5,01,0080
16901,16901,0,7,0,01,0000,5,01,0080
16902,16902,0,7,0,01,0000,5,01,0080
16903,16903,0,7,0,01,0000,5,01,0080
16904,16904,0,7,0,01,0000,5,01,0080
16905,16905,0,7,0,01,0000,5,01,0080
16906,16906,0,7,0,01,0000,5,01,0080
16907,16907,0,7,0,01,0000,5,01,0080
16908,16908,0,7,0,01,0000,5,01,0080
16909,16909,0,7,0,01,0000,5,01,0080
16910,16910,0,7,0,01,0000,5,01,0080
16911,16911,0,7,0,01,0000,5,01,0080
16912,16912,0,7,0,01,0000,5,01,0080
16913,16913,0,7,0,01,0000,5,01,0080
16914,16914,0,7,0,01,0000,5,01,0080
16915,16915,0,7,0,01,0000,5,01,0080
16916,16916,0,7,0,01,0000,5,01,0080
16917,16917,0,7,0,01,0000,5,01,0080
16918,16918,0,7,0,01,0000,5,01,0080
16919,16919,0,7,0,01,0000,5,01,0080
16920,16920,0,7,0,01,0000,5,01,0080
16921,16921,0,7,0,01,0000,5,01,0080
16922,16922,0,7,0,01,0000,5,01,0080
16923,16923,0,7,0,01,0000,5,01,0080
16924,16924,0,7,0,01,0000,5,01,0080
16925,16925,0,7,0,01,0000,5,01,0080
16926,16926,0,7,0,01,0000,5,01,0080
16927,16927,0,7,0,01,0000,5,01,0080
16928,16928,0,7,0,01,0000,5,01,0080
16929,16929,0,7,0,01,0000,5,01,0080
16930,16930,0,7,0,01,0000,5,01,0080
16931,16931,0,7,0,01,0000,5,01,0080
16932,16932,0,7,0,01,0000,5,01,0080
16933,16933,0,7,0,01,0000,5,01,0080
16934,16934,0,7,0,01,0000,5,01,0080
16935,16935,0,7,0,01,0000,5,01,0080
16936,16936,0,7,0,01,0000,5,01,0080
16937,16937,0,7,0,01,0000,5,01,0080
16938,16938,0,7,0,01,0000,5,01,0080
16939,16939,0,7,0,01,0000,5,01,0080
16940,16940,0,7,0,01,0000,5,01,0080
16941,16941,0,7,0,01,0000,5,01,0080
16942,16942,0,7,0,01,0000,5,01,0080
16943,16943,0,7,0,01,0000,5,01,0080
16944,16944,0,7,0,01,0000,5,01,0080
16945,16945,0,7,0,01,0000,5,01,0080
16946,16946,0,7,0,01,0000,5,01,0080
16947,16947,0,7,0,01,0000,5,01,0080
16948,16948,0,7,0,01,0000,5,01,0080
16949,16949,0,7,0,01,0000,5,01,0080
16950,16950,0,7,0,01,0000,5,01,0080
16951,16951,0,7,0,01,0000,5,01,0080
16952,16952,0,7,0,01,0000,5,01,0080
16953,16953,0,7,0,01,0000,5,01,0080
16954,16954,0,7,0,01,0000,5,01,0080
16955,16955,0,7,0,01,0000,5,01,0080
16956,16956,0,7,0,01,0000,5,01,0080
16957,16957,0,7,0,01,0000,5,01,0080
16958,16958,0,7,0,01,0000,5,01,0080
16959,16959,0,7,0,01,0000,5,01,0080
16960,16960,0,7,0,01,0000,5,01,0080
16961,16961,0,7,0,01,0000,5,01,0080
16962,16962,0,7,0,01,0000,5,01,0080
16963,16963,0,7,0,01,0000,5,01,0080
16964,16964,0,7,0,01,0000,5,01,0080
16965,16965,0,7,0,01,0000,5,01,0080
16966,16966,0,7,0,01,0000,5,01,0080
16967,16967,0,7,0,01,0000,5,01,0080
16968,16968,0,7,0,01,0000,5,01,0080
16969,16969,0,7,0,01,0000,5,01,0080
16970,16970,0,7,0,01,0000,5,01,0080
16971,16971,0,7,0,01,0000,5,01,0080
16972,16972,0,7,0,01,0000,5,01,0080
16973,16973,0,7,0,01,0000,5,01,0080
16974,16974,0,7,0,01,0000,5,01,0080
16975,16975,0,7,0,01,0000,5,01,0080
16976,16976,0,7,0,01,0000,5,01,0080
16977,16977,0,7,0,01,0000,5,01,0080
16978,16978,0,7,0,01,0000,5,01,0080
16979,16979,0,7,0,01,0000,5,01,0080
16980,16980,0,7,0,01,0000,5,01,0080
16981,16981,0,7,0,01,0000,5,01,0080
16982,16982,0,7,0,01,0000,5,01,0080
16983,16983,0,7,0,01,0000,5,01,0080
16984,16984,0,7,0,01,0000,5,01,0080
16985,16985,0,7,0,01,0000,5,01,0080
16986,16986,0,7,0,01,0000,5,01,0080
16987,16987,0,7,0,01,0000,5,01,0080
16988,16988,0,7,0,01,0000,5,01,0080
16989,16989,0,7,0,01,0000,5,01,0080
16990,16990,0,7,0,01,0000,5,01,0080
16991,16991,0,7,0,01,0000,5,01,0080
16992,16992,0,7,0,01,0000,5,01,0080
16993,16993,0,7,0,01,0000,5,01,0080
16994,16994,0,7,0,01,0000,5,01,0080
16995,16995,0,7,0,01,0000,5,01,0080
16996,16996,0,7,0,01,0000,5,01,0080
16997,16997,0,7,0,01,0000,5,01,0080
16998,16998,0,7,0,01,0000,5,01,0080
16999,16999,0,7,0,01,0000,5,01,0080
17000,17000,0,7,0,01,0000,5,01,0080
17001,17001,0,7,0,01,0000,5,01,0080
17002,17002,0,7,0,01,0000,5,01,0080
17003,17003,0,7,0,01,0000,5,01,0080
17004,17004,0,7,0,01,0000,5,01,0080
17005,17005,0,7,0,01,0000,5,01,0080
17006,17006,0,7,0,01,0000,5,01,0080
17007,17007,0,7,0,01,0000,5,01,0080
17008,17008,0,7,0,01,0000,5,01,0080
17009,17009,0,7,0,01,0000,5,01,0080
17010,17010,0,7,0,01,0000,5,01,0080
17011,17011,0,7,0,01,0000,5,01,0080
17012,17012,0,7,0,01,0000,5,01,0080
17013,17013,0,7,0,01,0000,5,01,0080
17014,17014,0,7,0,01,0000,5,01,0080
17015,17015,0,7,0,01,0000,5,01,0080
17016,17016,0,7,0,01,0000,5,01,0080
17017,17017,0,7,0,01,0000,5,01,0080
17018,17018,0,7,0,01,0000,5,01,0080
17019,17019,0,7,0,01,0000,5,01,0080
17020,17020,0,7,0,01,0000,5,01,0080
17021,17021,0,7,0,01,0000,5,01,0080
17022,17022,0,7,0,01,0000,5,01,0080
17023,17023,0,7,0,01,0000,5,01,0080
17024,17024,0,7,0,01,0000,5,01,0080
17025,17025,0,7,0,01,0000,5,01,0080
17026,17026,0,7,0,01,0000,5,01,0080
17027,17027,0,7,0,01,0000,5,01,0080
17028,17028,0,7,0,01,0000,5,01,0080
17029,17029,0,7,0,01,0000,5,01,0080
17030,17030,0,7,0,01,0000,5,01,0080
17031,17031,0,7,0,01,0000,5,01,0080
17032,17032,0,7,0,01,0000,5,01,0080
17033,17033,0,7,0,01,0000,5,01,0080
17034,17034,0,7,0,01,0000,5,01,0080
17035,17035,0,7,0,01,0000,5,01,0080
17036,17036,0,7,0,01,0000,5,01,0080
17037,17037,0,7,0,01,0000,5,01,0080
17038,17038,0,7,0,01,0000,5,01,0080
17039,17039,0,7,0,01,0000,5,01,0080
17040,17040,0,7,0,01,0000,5,01,0080
17041,17041,0,7,0,01,0000,5,01,0080
17042,17042,0,7,0,01,0000,5,01,0080
17043,17043,0,7,0,01,0000,5,01,0080
17044,17044,0,7,0,01,0000,5,01,0080
17045,17045,0,7,0,01,0000,5,01,0080
17046,17046,0,7,0,01,0000,5,01,0080
17047,17047,0,7,0,01,0000,5,01,0080
17048,17048,0,7,0,01,0000,5,01,0080
17049,17049,0,7,0,01,0000,5,01,0080
17050,17050,0,7,0,01,0000,5,01,0080
17051,17051,0,7,0,01,0000,5,01,0080
17052,17052,0,7,0,01,0000,5,01,0080
17053,17053,0,7,0,01,0000,5,01,0080
17054,17054,0,7,0,01,0000,5,01,0080
17055,17055,0,7,0,01,0000,5,01,0080
17056,17056,0,7,0,01,0000,5,01,0080
17057,17057,0,7,0,01,0000,5,01,0080
17058,17058,0,7,0,01,0000,5,01,0080
17059,17059,0,7,0,01,0000,5,01,0080
17060,17060,0,7,0,01,0000,5,01,0080
17061,17061,0,7,0,01,0000,5,01,0080
17062,17062,0,7,0,01,0000,5,01,0080
17063,17063,0,7,0,01,0000,5,01,0080
17064,17064,0,7,0,01,0000,5,01,0080
17065,17065,0,7,0,01,0000,5,01,0080
17066,17066,0,7,0,01,0000,5,01,0080
17067,17067,0,7,0,01,0000,5,01,0080
17068,17068,0,7,0,01,0000,5,01,0080
17069,17069,0,7,0,01,0000,5,01,0080
17070,17070,0,7,0,01,0000,5,01,0080
17071,17071,0,7,0,01,0000,5,01,0080
17072,17072,0,7,0,01,0000,5,01,0080
17073,17073,0,7,0,01,0000,5,01,0080
17074,17074,0,7,0,01,0000,5,01,0080
17075,17075,0,7,0,01,0000,5,01,0080
17076,17076,0,7,0,01,0000,5,01,0080
17077,17077,0,7,0,01,0000,5,01,0080
17078,17078,0,7,0,01,0000,5,01,0080
17079,17079,0,7,0,01,0000,5,01,0080
17080,17080,0,7,0,01,0000,5,01,0080
17081,17081,0,7,0,01,0000,5,01,0080
17082,17082,0,7,0,01,0000,5,01,0080
17083,17083,0,7,0,01,0000,5,01,0080
17084,17084,0,7,0,01,0000,5,01,0080
17085,17085,0,7,0,01,0000,5,01,0080
17086,17086,0,7,0,01,0000,5,01,0080
17087,17087,0,7,0,01,0000,5,01,0080
17088,17088,0,7,0,01,0000,5,01,0080
17089,17089,0,7,0,01,0000,5,01,0080
17090,17090,0,7,0,01,0000,5,01,0080
17091,17091,0,7,0,01,0000,5,01,0080
17092,17092,0,7,0,01,0000,5,01,0080
17093,17093,0,7,0,01,0000,5,01,0080
17094,17094,0,7,0,01,0000,5,01,0080
17095,17095,0,7,0,01,0000,5,01,0080
17096,17096,0,7,0,01,0000,5,01,0080
17097,17097,0,7,0,01,0000,5,01,0080
17098,17098,0,7,0,01,0000,5,01,0080
17099,17099,0,7,0,01,0000,5,01,0080
17100,17100,0,7,0,01,0000,5,01,0080
17101,17101,0,7,0,01,0000,5,01,0080
17102,17102,0,7,0,01,0000,5,01,0080
17103,17103,0,7,0,01,0000,5,01,0080
17104,17104,0,7,0,01,0000,5,01,0080
17105,17105,0,7,0,01,0000,5,01,0080
17106,17106,0,7,0,01,0000,5,01,0080
17107,17107,0,7,0,01,0000,5,01,0080
17108,17108,0,7,0,01,0000,5,01,0080
17109,17109,0,7,0,01,0000,5,01,0080
17110,17110,0,7,0,01,0000,5,01,0080
17111,17111,0,7,0,01,0000,5,01,0080
17112,17112,0,7,0,01,0000,5,01,0080
17113,17113,0,7,0,01,0000,5,01,0080
17114,17114,0,7,0,01,0000,5,01,0080
17115,17115,0,7,0,01,0000,5,01,0080
17116,17116,0,7,0,01,0000,5,01,0080
17117,17117,0,7,0,01,0000,5,01,0080
17118,17118,0,7,0,01,0000,5,01,0080
17119,17119,0,7,0,01,0000,5,01,0080
17120,17120,0,7,0,01,0000,5,01,0080
17121,17121,0,7,0,01,0000,5,01,0080
17122,17122,0,7,0,01,0000,5,01,0080
17123,17123,0,7,0,01,0000,5,01,0080
17124,17124,0,7,0,01,0000,5,01,0080
17125,17125,0,7,0,01,0000,5,01,0080
17126,17126,0,7,0,01,0000,5,01,0080
17127,17127,0,7,0,01,0000,5,01,0080
17128,17128,0,7,0,01,0000,5,01,0080
17129,17129,0,7,0,01,0000,5,01,0080
17130,17130,0,7,0,01,0000,5,01,0080
17131,17131,0,7,0,01,0000,5,01,0080
17132,17132,0,7,0,01,0000,5,01,0080
17133,17133,0,7,0,01,0000,5,01,0080
17134,17134,0,7,0,01,0000,5,01,0080
17135,17135,0,7,0,01,0000,5,01,0080
17136,17136,0,7,0,01,0000,5,01,0080
17137,17137,0,7,0,01,0000,5,01,0080
17138,17138,0,7,0,01,0000,5,01,0080
